Dates,AAPL,AMZN
2023-04-12,160.1,97.83
2023-04-13,165.56,102.4
2023-04-14,165.21,102.51
2023-04-17,165.23,102.74
2023-04-18,166.47,102.3
2023-04-19,167.63,104.3
2023-04-20,166.65,103.81
2023-04-21,165.02,106.96
2023-04-24,165.33,106.21
2023-04-25,163.77,102.57
2023-04-26,163.76,104.98
2023-04-27,168.41,109.82
2023-04-28,169.68,105.45
2023-05-01,169.59,102.05
2023-05-02,168.54,103.63
2023-05-03,167.45,103.65
2023-05-04,165.79,104.0
2023-05-05,173.57,105.655
2023-05-08,173.5,105.83
2023-05-09,171.77,106.62
2023-05-10,173.555,110.19
2023-05-11,173.75,112.18
2023-05-12,172.57,110.26
2023-05-15,172.07,111.2
2023-05-16,172.07,113.4
2023-05-17,172.69,115.5
2023-05-18,175.05,118.15
2023-05-19,175.16,116.25
2023-05-22,174.2,115.01
2023-05-23,171.56,114.99
2023-05-24,171.84,116.75
2023-05-25,172.99,115.0
2023-05-26,175.43,120.11
2023-05-30,177.3,121.66
2023-05-31,177.25,120.58
2023-06-01,180.09,122.77
2023-06-02,180.95,124.25
2023-06-05,179.58,125.3
2023-06-06,179.21,126.61
2023-06-07,177.82,121.23
2023-06-08,180.57,124.25
2023-06-09,180.96,123.43
2023-06-12,183.79,126.57
2023-06-13,183.31,126.66
2023-06-14,183.95,126.42
2023-06-15,186.01,127.11
2023-06-16,184.92,125.49
2023-06-20,185.01,125.78
2023-06-21,183.96,124.83
2023-06-22,187.0,130.15
2023-06-23,186.68,129.33
2023-06-26,185.27,127.33
2023-06-27,188.06,129.18
2023-06-28,189.25,129.04
2023-06-29,189.59,127.9
2023-06-30,193.97,130.36
2023-07-03,192.46,130.22
2023-07-05,191.33,130.38
2023-07-06,191.81,128.36
2023-07-07,190.68,129.78
2023-07-10,188.61,127.13
2023-07-11,188.08,128.78
2023-07-12,189.77,130.8
2023-07-13,190.54,134.3
2023-07-14,190.69,134.68
2023-07-17,193.99,133.56
2023-07-18,193.73,132.83
2023-07-19,195.1,135.36
2023-07-20,193.13,129.96
2023-07-21,191.94,130.0
2023-07-24,192.75,128.8
2023-07-25,193.62,129.13
2023-07-26,194.5,128.15
2023-07-27,193.22,128.25
2023-07-28,195.83,132.21
2023-07-31,196.45,133.68
2023-08-01,195.605,131.69
2023-08-02,192.58,128.21
2023-08-03,191.17,128.91
2023-08-04,181.99,139.57
2023-08-07,178.85,142.22
2023-08-08,179.8,139.94
2023-08-09,178.19,137.85
2023-08-10,177.97,138.56
2023-08-11,177.79,138.41
2023-08-14,179.46,140.57
2023-08-15,177.45,137.67
2023-08-16,176.57,135.07
2023-08-17,174.0,133.98
2023-08-18,174.49,133.22
2023-08-21,175.84,134.68
2023-08-22,177.23,134.25
2023-08-23,181.12,135.52
2023-08-24,176.38,131.84
2023-08-25,178.61,133.26
2023-08-28,180.19,133.14
2023-08-29,184.12,134.91
2023-08-30,187.65,135.07
2023-08-31,187.87,138.01
2023-09-01,189.46,138.12
2023-09-05,189.7,137.27
2023-09-06,182.91,135.36
2023-09-07,177.56,137.85
2023-09-08,178.18,138.23
2023-09-11,179.36,143.1
2023-09-12,176.3,141.23
2023-09-13,174.21,144.85
2023-09-14,175.74,144.72
2023-09-15,175.01,140.39
2023-09-18,177.97,139.98
2023-09-19,179.07,137.63
2023-09-20,175.49,135.29
2023-09-21,173.93,129.33
2023-09-22,174.79,129.12
2023-09-25,176.08,131.27
2023-09-26,171.96,125.98
2023-09-27,170.43,125.98
2023-09-28,170.69,125.98
2023-09-29,171.21,127.12
2023-10-02,173.75,129.46
2023-10-03,172.4,124.72
2023-10-04,173.66,127.0
2023-10-05,174.91,125.96
2023-10-06,177.49,127.96
2023-10-09,178.99,128.26
2023-10-10,178.39,129.48
2023-10-11,179.8,131.83
2023-10-12,180.71,132.33
2023-10-13,178.85,129.79
2023-10-16,178.72,132.55
2023-10-17,177.15,131.47
2023-10-18,175.84,128.13
2023-10-19,175.46,128.4
2023-10-20,172.88,125.17
2023-10-23,173.0,126.56
2023-10-24,173.44,128.56
2023-10-25,171.1,121.39
2023-10-26,166.89,119.57
2023-10-27,168.22,127.74
2023-10-30,170.29,132.71
2023-10-31,170.77,133.09
2023-11-01,173.97,137.0
2023-11-02,177.57,138.07
2023-11-03,176.65,138.6
2023-11-06,179.23,139.74
2023-11-07,181.82,142.71
2023-11-08,182.89,142.08
2023-11-09,182.41,140.6
2023-11-10,186.4,143.56
2023-11-13,184.8,142.59
2023-11-14,187.44,145.8
2023-11-15,188.01,143.2
2023-11-16,189.71,142.83
2023-11-17,189.69,145.18
2023-11-20,191.45,146.13
2023-11-21,190.64,143.9
2023-11-22,191.31,146.71
2023-11-24,189.97,146.74
2023-11-27,189.79,147.73
2023-11-28,190.4,147.03
2023-11-29,189.37,146.32
2023-11-30,189.95,146.09
2023-12-01,191.24,147.03
2023-12-04,189.43,144.84
2023-12-05,193.42,146.88
2023-12-06,192.32,144.52
2023-12-07,194.27,146.88
2023-12-08,195.71,147.42
2023-12-11,193.18,145.89
2023-12-12,194.71,147.48
2023-12-13,197.96,148.84
2023-12-14,198.11,147.42
2023-12-15,197.57,149.97
2023-12-18,195.89,154.07
2023-12-19,196.94,153.79
2023-12-20,194.83,152.12
2023-12-21,194.68,153.84
2023-12-22,193.6,153.42
2023-12-26,193.05,153.41
2023-12-27,193.15,153.34
2023-12-28,193.58,153.38
2023-12-29,192.53,151.94
2024-01-02,185.64,149.93
2024-01-03,184.25,148.47
2024-01-04,181.91,144.57
2024-01-05,181.18,145.24
2024-01-08,185.56,149.1
2024-01-09,185.14,151.37
2024-01-10,186.19,153.73
2024-01-11,185.59,155.18
2024-01-12,185.92,154.62
2024-01-16,183.63,153.16
2024-01-17,182.68,151.71
2024-01-18,188.63,153.5
2024-01-19,191.56,155.34
2024-01-22,193.89,154.78
2024-01-23,195.18,156.02
2024-01-24,194.5,156.87
2024-01-25,194.17,157.75
2024-01-26,192.42,159.12
2024-01-29,191.73,161.26
2024-01-30,188.04,159.0
2024-01-31,184.4,155.2
2024-02-01,186.86,159.28
2024-02-02,185.85,171.81
2024-02-05,187.68,170.31
2024-02-06,189.3,169.15
2024-02-07,189.41,170.53
2024-02-08,188.32,169.84
2024-02-09,188.85,174.45
2024-02-12,187.15,172.34
2024-02-13,185.04,168.64
2024-02-14,184.15,170.98
2024-02-15,183.86,169.8
2024-02-16,182.31,169.51
2024-02-20,181.56,167.08
2024-02-21,182.32,168.59
2024-02-22,184.37,174.58
2024-02-23,182.52,174.99
2024-02-26,181.16,174.73
2024-02-27,182.63,173.54
2024-02-28,181.42,173.16
2024-02-29,180.75,176.76
2024-03-01,179.66,178.22
2024-03-04,175.1,177.58
2024-03-05,170.12,174.12
2024-03-06,169.12,173.51
2024-03-07,169.0,176.82
2024-03-08,170.73,175.35
2024-03-11,172.75,171.96
2024-03-12,173.23,175.39
2024-03-13,171.13,176.555
2024-03-14,173.0,178.75
2024-03-15,172.62,174.42
2024-03-18,173.72,174.48
2024-03-19,176.08,175.9
2024-03-20,178.67,178.15
2024-03-21,171.37,178.15
2024-03-22,172.28,178.87
2024-03-25,170.85,179.71
2024-03-26,169.71,178.3
2024-03-27,173.31,179.83
2024-03-28,171.48,180.38
2024-04-01,170.03,180.97
2024-04-02,168.84,180.69
2024-04-03,169.65,182.41
2024-04-04,168.82,180.0
2024-04-05,169.58,185.07
2024-04-08,168.45,185.19
2024-04-09,169.67,185.67
2024-04-10,167.78,185.95
2024-04-11,175.04,189.05
2024-04-12,176.55,186.13
2024-04-15,172.69,183.62
2024-04-16,169.38,183.32
2024-04-17,168.0,181.28
2024-04-18,167.04,179.22
2024-04-19,165.0,174.63
2024-04-22,165.84,177.23
2024-04-23,166.9,179.54
2024-04-24,169.02,176.59
2024-04-25,169.89,173.67
2024-04-26,169.3,179.62
2024-04-29,173.5,180.96
2024-04-30,170.33,175.0
2024-05-01,169.3,179.0
2024-05-02,173.03,184.72
2024-05-03,183.38,186.21
2024-05-06,181.71,188.7
2024-05-07,182.4,188.76
2024-05-08,182.74,188.0
2024-05-09,184.57,189.5
2024-05-10,183.05,187.48
2024-05-13,186.28,186.57
2024-05-14,187.43,187.07
2024-05-15,189.72,185.99
2024-05-16,189.84,183.63
2024-05-17,189.87,184.7
2024-05-20,191.04,183.54
2024-05-21,192.35,183.15
2024-05-22,190.9,183.13
2024-05-23,186.88,181.05
2024-05-24,189.98,180.75
2024-05-28,189.99,182.15
2024-05-29,190.29,182.02
2024-05-30,191.29,179.32
2024-05-31,192.25,176.44
2024-06-03,194.03,178.34
2024-06-04,194.35,179.34
2024-06-05,195.87,181.28
2024-06-06,194.48,185.0
2024-06-07,196.89,184.3
2024-06-10,193.12,187.06
2024-06-11,207.15,187.23
2024-06-12,213.07,186.89
2024-06-13,214.24,183.83
2024-06-14,212.49,183.66
2024-06-17,216.67,184.06
2024-06-18,214.29,182.81
2024-06-20,209.68,186.1
2024-06-21,207.49,189.08
2024-06-24,208.14,185.57
2024-06-25,209.07,186.34
2024-06-26,213.25,193.61
2024-06-27,214.1,197.85
2024-06-28,210.62,193.25
2024-07-01,216.75,197.2
2024-07-02,220.27,200.0
2024-07-03,221.55,197.59
2024-07-05,226.34,200.0
2024-07-08,227.82,199.29
2024-07-09,228.68,199.34
2024-07-10,232.98,199.79
2024-07-11,227.57,195.05
2024-07-12,230.54,194.49
2024-07-15,234.4,192.72
2024-07-16,234.82,193.02
2024-07-17,228.88,187.93
2024-07-18,224.18,183.75
2024-07-19,224.31,183.13
2024-07-22,223.96,182.55
2024-07-23,225.01,186.41
2024-07-24,218.54,180.83
2024-07-25,217.49,179.85
2024-07-26,217.96,182.5
2024-07-29,218.24,183.2
2024-07-30,218.8,181.71
2024-07-31,222.08,186.98
2024-08-01,218.36,184.07
2024-08-02,219.86,167.9
2024-08-05,209.27,161.02
2024-08-06,207.23,161.93
2024-08-07,209.82,162.77
2024-08-08,213.31,165.8
2024-08-09,216.24,166.94
2024-08-12,217.53,166.8
2024-08-13,221.27,170.23
2024-08-14,221.72,170.1
2024-08-15,224.72,177.59
2024-08-16,226.05,177.06
2024-08-19,225.89,178.22
2024-08-20,226.51,178.88
2024-08-21,226.4,180.11
2024-08-22,224.53,176.13
2024-08-23,226.84,177.04
2024-08-26,227.18,175.5
2024-08-27,228.03,173.12
2024-08-28,226.49,170.8
2024-08-29,229.79,172.12
2024-08-30,229.0,178.5
2024-09-03,222.77,176.25
2024-09-04,220.85,173.33
2024-09-05,222.38,177.89
2024-09-06,220.82,171.39
2024-09-09,220.91,175.4
2024-09-10,220.11,179.55
2024-09-11,222.66,184.52
2024-09-12,222.77,187.0
2024-09-13,222.5,186.49
2024-09-16,216.32,184.89
2024-09-17,216.79,186.88
2024-09-18,220.69,186.43
2024-09-19,228.87,189.87
2024-09-20,228.2,191.6
2024-09-23,226.47,193.88
2024-09-24,227.37,193.96
2024-09-25,226.37,192.53
2024-09-26,227.52,191.16
2024-09-27,227.79,187.97
2024-09-30,233.0,186.33
2024-10-01,226.21,185.13
2024-10-02,226.78,184.76
2024-10-03,225.67,181.96
2024-10-04,226.8,186.51
2024-10-07,221.69,180.8
2024-10-08,225.77,182.72
2024-10-09,229.54,185.17
2024-10-10,229.04,186.65
2024-10-11,227.55,188.82
2024-10-14,231.3,187.54
2024-10-15,233.85,187.69
2024-10-16,231.78,186.89
2024-10-17,232.15,187.53
2024-10-18,235.0,188.99
2024-10-21,236.48,189.07
2024-10-22,235.86,189.7
2024-10-23,230.76,184.71
2024-10-24,230.57,186.38
2024-10-25,231.41,187.83
2024-10-28,233.4,188.39
2024-10-29,233.67,190.83
2024-10-30,230.1,192.73
2024-10-31,225.91,186.4
2024-11-01,222.91,197.93
2024-11-04,222.01,195.78
2024-11-05,223.45,199.5
2024-11-06,222.72,207.09
2024-11-07,227.48,210.05
2024-11-08,226.96,208.18
2024-11-11,224.23,206.84
2024-11-12,224.23,208.91
2024-11-13,225.12,214.1
2024-11-14,228.22,211.48
2024-11-15,225.0,202.61
2024-11-18,228.02,201.7
2024-11-19,228.28,204.61
2024-11-20,229.0,202.88
2024-11-21,228.52,198.38
2024-11-22,229.87,197.12
2024-11-25,232.87,201.45
2024-11-26,235.06,207.86
2024-11-27,234.93,205.74
2024-11-29,237.33,207.89
2024-12-02,239.59,210.71
2024-12-03,242.65,213.44
2024-12-04,243.01,218.16
2024-12-05,243.04,220.55
2024-12-06,242.84,227.03
2024-12-09,246.75,226.09
2024-12-10,247.77,225.04
2024-12-11,246.49,230.26
2024-12-12,247.96,228.97
2024-12-13,248.13,227.46
2024-12-16,251.04,232.93
2024-12-17,253.48,231.15
2024-12-18,248.05,220.52
2024-12-19,249.79,223.29
2024-12-20,254.49,224.92
2024-12-23,255.27,225.06
2024-12-24,258.2,229.05
2024-12-26,259.02,227.05
2024-12-27,255.59,223.75
2024-12-30,252.2,221.3
2024-12-31,250.42,219.39
2025-01-02,243.85,220.22
2025-01-03,243.36,224.19
2025-01-06,245.0,227.61
2025-01-07,242.21,222.11
2025-01-08,242.7,222.13
2025-01-10,236.85,218.94
2025-01-13,234.4,218.46
2025-01-14,233.28,217.76
2025-01-15,237.87,223.35
2025-01-16,228.26,220.66
2025-01-17,229.98,225.94
2025-01-21,222.64,230.71
2025-01-22,223.83,235.01
2025-01-23,223.66,235.42
2025-01-24,222.78,234.85
2025-01-27,229.86,235.42
2025-01-28,238.26,238.15
2025-01-29,239.36,237.07
2025-01-30,237.59,234.64
2025-01-31,236.0,237.68
2025-02-03,228.01,237.42
2025-02-04,232.8,242.06
2025-02-05,232.47,236.17
2025-02-06,233.22,238.83
2025-02-07,227.63,229.15
2025-02-10,227.65,233.14
2025-02-11,232.62,232.76
